Date,Date_US,Monthly_Rank,Name,Height_m,Gender,new_record
1/2/18,2/1/18,4,GetHighWithMike COREKITES,25.1,male,0
1/2/18,2/1/18,5,Iztok Mrgole 🇸🇮,23.2,male,0
1/2/18,2/1/18,6,DanielAndrews OzoneKitesUSA,22.6,male,0
1/2/18,2/1/18,7,Antonin Rangin,22.5,male,0
1/2/18,2/1/18,8,Gilion Fluid Kiteboarding,22.4,male,0
1/2/18,2/1/18,9,northkiteboarding Lpwind mañanerosteam,22.1,male,0
1/2/18,2/1/18,10,Stijn Mul || SPACEX kitesurfing,22.0,male,0
1/3/18,3/1/18,1,Joshua Emanuel COREkites,28.6,male,0
1/3/18,3/1/18,2,Renier Botha,24.3,male,0
1/3/18,3/1/18,3,Anhtuan airlines,24.2,male,0
1/3/18,3/1/18,4,ALEX LIGUTTI,23.0,male,0
1/3/18,3/1/18,5,CASATI 🌞 Renato 🌍,22.9,male,0
1/3/18,3/1/18,6,Chris Nathan (Core SA),22.7,male,0
1/3/18,3/1/18,7,LukeThomas LacunaKites,22.6,male,0
1/3/18,3/1/18,8,Anders Volsgaard Larsen - OneOpenSky.dk,22.2,male,0
1/3/18,3/1/18,9,Marius Hoppe,21.6,male,0
1/3/18,3/1/18,10,Lanral Ruddock,20.8,male,0
1/4/18,4/1/18,1,Cameron Westman,23.4,male,0
1/4/18,4/1/18,2,Maarten Haeger,22.2,male,0
1/4/18,4/1/18,3,Vasiliy H. Kuznetsov,21.1,male,0
1/4/18,4/1/18,4,Marius Hoppe,20.2,male,0
1/4/18,4/1/18,5,Matthew Petter Bowyer NKB,20.1,male,0
1/4/18,4/1/18,6,Peter Nieuwenhuizen 🇳🇱 / Core kites,19.7,male,0
1/4/18,4/1/18,7,John Olausson 🇸🇪 ☠️,19.5,male,0
1/4/18,4/1/18,8,DanielAndrews OzoneKitesUSA,19.1,male,0
1/4/18,4/1/18,9,Lance Aylward,19.1,male,0
1/4/18,4/1/18,10,Kent McNish,18.9,male,0
1/5/18,5/1/18,1,CASATI 🌞 Renato 🌍,22.4,male,0
1/5/18,5/1/18,2,Ruli Delgado DUOTONE WET TEAM,21.7,male,0
1/5/18,5/1/18,3,Christophe Coquard,21.6,male,0
1/5/18,5/1/18,4,Anhtuan airlines,21.4,male,0
1/5/18,5/1/18,5,Jason Ghostrider Maloney 🇨🇦,21.3,male,0
1/5/18,5/1/18,6,Philipp Schonger (Naish USA),20.9,male,0
1/5/18,5/1/18,7,pilgrim COREkite,20.4,male,0
1/5/18,5/1/18,8,Christian Moreno 🇮🇨,20.2,male,0
1/5/18,5/1/18,9,ALEX LIGUTTI,20.1,male,0
1/5/18,5/1/18,10,Joshua Emanuel COREkites,20.0,male,0
1/6/18,6/1/18,1,CASATI 🌞 Renato 🌍,25.9,male,0
1/6/18,6/1/18,2,Iago Chaos,23.6,male,0
1/6/18,6/1/18,3,Marcus Egdmann #COREkites,22.2,male,0
1/6/18,6/1/18,4,Christophe Coquard,21.3,male,0
1/6/18,6/1/18,5,Yann CHOUARD • DUOTONE,21.0,male,0
1/6/18,6/1/18,6,Marcel #Woolfs 🐺 #SurfersParadiseLaboe 🇩🇪,20.9,male,0
1/6/18,6/1/18,7,Guillermo Miralles,20.6,male,0
1/6/18,6/1/18,8,Anders Volsgaard Larsen - OneOpenSky.dk,20.2,male,0
1/6/18,6/1/18,9,Joshua Emanuel COREkites,20.0,male,0
1/6/18,6/1/18,10,Christian Moreno 🇮🇨,19.9,male,0
1/7/18,7/1/18,1,Ruli Delgado DUOTONE WET TEAM,25.6,male,0
1/7/18,7/1/18,2,ALEX LIGUTTI,24.5,male,0
1/7/18,7/1/18,3,Guillermo Miralles,24.5,male,0
1/7/18,7/1/18,4,CASATI 🌞 Renato 🌍,24.0,male,0
1/7/18,7/1/18,5,Christian Moreno 🇮🇨,23.5,male,0
1/7/18,7/1/18,6,Marvin Brandt Kitetiki & ELEVEIGHT,22.3,male,0
1/7/18,7/1/18,7,Erik Blokker,22.1,male,0
1/7/18,7/1/18,8,CASATI Lorenzo,21.2,male,0
1/7/18,7/1/18,9,Adonai #CoreKites #TeamMañaneros,21.0,male,0
1/7/18,7/1/18,10,Gunnar Biniasch,20.9,male,0
1/8/18,8/1/18,1,Ruli Delgado DUOTONE WET TEAM,27.8,male,0
1/8/18,8/1/18,2,CASATI 🌞 Renato 🌍,24.5,male,0
1/8/18,8/1/18,3,Christian Moreno 🇮🇨,24.1,male,0
1/8/18,8/1/18,4,Erik Blokker,23.5,male,0
1/8/18,8/1/18,5,CASATI Lorenzo,22.3,male,0
1/8/18,8/1/18,6,Maarten Haeger,22.1,male,0
1/8/18,8/1/18,7,Haiko ProBoarding,21.8,male,0
1/8/18,8/1/18,8,Christopher Fuchs (Le Düx),21.3,male,0
1/8/18,8/1/18,9,Philipp Schonger (Naish USA),21.1,male,0
1/8/18,8/1/18,10,Tim #WOOlfs🐺 #Surf Shop Kiel 🤙,20.3,male,0
1/9/18,9/1/18,1,Erik Blokker,27.8,male,0
1/9/18,9/1/18,2,Ryan de Witte,27.3,male,0
1/9/18,9/1/18,3,Maarten Haeger,25.7,male,0
1/9/18,9/1/18,4,Yann CHOUARD • DUOTONE,23.9,male,0
1/9/18,9/1/18,5,Pepijn Herrewijnen,23.2,male,0
1/9/18,9/1/18,6,Ben van der Burg || Core kites,23.0,male,0
1/9/18,9/1/18,7,John Olausson 🇸🇪 ☠️,22.3,male,0
1/9/18,9/1/18,8,Timm #WOOlfs🐺 OZONE GERMANY 🇩🇪,22.2,male,0
1/9/18,9/1/18,9,Arnaud Douceur,22.1,male,0
1/9/18,9/1/18,10,Marcel #Woolfs 🐺 #SurfersParadiseLaboe 🇩🇪,22.0,male,0
1/10/18,10/1/18,1,Maarten Haeger,26.9,male,0
1/10/18,10/1/18,2,Joshua Emanuel COREkites,25.2,male,0
1/10/18,10/1/18,3,Christophe Coquard,23.5,male,0
1/10/18,10/1/18,4,LukeThomas LacunaKites,23.3,male,0
1/10/18,10/1/18,5,Henrik Ståhlberg,23.2,male,0
1/10/18,10/1/18,6,Tim #WOOlfs🐺 #Surf Shop Kiel 🤙,22.6,male,0
1/10/18,10/1/18,7,Cyril AGRECH 🇫🇷 COREKITE,22.6,male,0
1/10/18,10/1/18,8,Noah @noah_kiteboarding,22.5,male,0
1/10/18,10/1/18,9,DanielAndrews OzoneKitesUSA,22.5,male,0
1/10/18,10/1/18,10,Mulle #WOOlfs 🐺 #SurfShopKiel 🇩🇪,22.3,male,0
1/11/18,11/1/18,1,Gijs Wassenaar,29.6,male,1
1/11/18,11/1/18,2,Guy Bridge,24.6,male,0
1/11/18,11/1/18,3,Ross-Dillon Player (Duotone),24.3,male,0
1/11/18,11/1/18,4,Joaquin Rodriguez,23.7,male,0
1/11/18,11/1/18,5,ALEX LIGUTTI,23.5,male,0
1/11/18,11/1/18,6,Vit KBLsports.com.au,23.0,male,0
1/11/18,11/1/18,7,Jan zoon || Orbit Pro,22.4,male,0
1/11/18,11/1/18,8,Philipp Schonger (Naish USA),22.3,male,0
1/11/18,11/1/18,9,Matthew Petter Bowyer NKB,22.2,male,0
1/11/18,11/1/18,10,CASATI 🌞 Renato 🌍,22.2,male,0
1/12/18,12/1/18,1,Maarten Haeger,27.7,male,0
1/12/18,12/1/18,2,Marc Jacobs,27.0,male,0
1/12/18,12/1/18,3,Ben van der Burg || Core kites,25.4,male,0
1/12/18,12/1/18,4,Joshua Emanuel COREkites,25.2,male,0
1/12/18,12/1/18,5,Aaron@ EliteWatersports.com,25.2,male,0
1/12/18,12/1/18,6,Tobias Fekkes - Dirty Space Riders,24.8,male,0
1/12/18,12/1/18,7,Guy Bridge,24.7,male,0
1/12/18,12/1/18,8,Jan zoon || Orbit Pro,24.7,male,0
1/12/18,12/1/18,9,Jojo 🇫🇷 Heurto |Eleveight|,24.5,male,0
1/12/18,12/1/18,10,Yann CHOUARD • DUOTONE,23.7,male,0
1/1/19,1/1/19,1,Maarten Haeger,32.0,male,1
1/1/19,1/1/19,2,Ross-Dillon Player (Duotone),30.3,male,0
1/1/19,1/1/19,3,DanielAndrews OzoneKitesUSA,29.3,male,0
1/1/19,1/1/19,4,Cyril AGRECH 🇫🇷 COREKITE,27.5,male,0
1/1/19,1/1/19,5,Nick Jacobsen,27.5,male,0
1/1/19,1/1/19,6,Yann CHOUARD • DUOTONE,27.0,male,0
1/1/19,1/1/19,7,Jonathan Arndt,26.8,male,0
1/1/19,1/1/19,8,Vincent P. #KiteursFlowters,26.8,male,0
1/1/19,1/1/19,9,Ryan de Witte,26.7,male,0
1/1/19,1/1/19,10,Gilion Fluid Kiteboarding,26.3,male,0
1/2/19,2/1/19,1,ALEX LIGUTTI,30.1,male,0
1/2/19,2/1/19,2,Ross-Dillon Player (Duotone),29.0,male,0
1/2/19,2/1/19,3,Erik Blokker,27.8,male,0
1/2/19,2/1/19,4,Ben van der Burg || Core kites,27.5,male,0
1/2/19,2/1/19,5,Jan zoon || Orbit Pro,27.3,male,0
1/2/19,2/1/19,6,Iago Chaos,26.7,male,0
1/2/19,2/1/19,7,Posito Martinez,26.3,male,0
1/2/19,2/1/19,8,Thomas Vidal CoreKites,26.2,male,0
1/2/19,2/1/19,9,Maarten Haeger,25.9,male,0
1/2/19,2/1/19,10,Alessandro Caruso Corekites,25.7,male,0
1/3/19,3/1/19,1,Maarten Haeger,29.4,male,0
1/3/19,3/1/19,2,Erik Blokker,29.3,male,0
1/3/19,3/1/19,3,Ben van der Burg || Core kites,28.0,male,0
1/3/19,3/1/19,4,Jojo 🇫🇷 Heurto |Eleveight|,27.0,male,0
1/3/19,3/1/19,5,Ruli Delgado DUOTONE WET TEAM,26.7,male,0
1/3/19,3/1/19,6,Jan zoon || Orbit Pro,26.2,male,0
1/3/19,3/1/19,7,ALEX LIGUTTI,26.2,male,0
1/3/19,3/1/19,8,Yann CHOUARD • DUOTONE,25.5,male,0
1/3/19,3/1/19,9,CASATI 🌞 Renato 🌍,25.4,male,0
1/3/19,3/1/19,10,Clement Barbey,25.3,male,0
1/4/19,4/1/19,1,GetHighWithMike COREKITES,25.8,male,0
1/4/19,4/1/19,2,CASATI 🌞 Renato 🌍,25.7,male,0
1/4/19,4/1/19,3,Maarten Haeger,24.6,male,0
1/4/19,4/1/19,4,Linus Erdmann,22.8,male,0
1/4/19,4/1/19,5,David Muñoz,22.2,male,0
1/4/19,4/1/19,6,Slava Slava,22.1,male,0
1/4/19,4/1/19,7,Emilio Arias,21.6,male,0
1/4/19,4/1/19,8,Cyril AGRECH 🇫🇷 COREKITE,21.0,male,0
1/4/19,4/1/19,9,Egil Homnes,20.8,male,0
1/4/19,4/1/19,10,Xavier Kain,20.7,male,0
1/5/19,5/1/19,1,Maarten Haeger,30.3,male,0
1/5/19,5/1/19,2,Joshua Emanuel COREkites,27.2,male,0
1/5/19,5/1/19,3,GetHighWithMike COREKITES,26.7,male,0
1/5/19,5/1/19,4,Yann CHOUARD • DUOTONE,25.0,male,0
1/5/19,5/1/19,5,CASATI 🌞 Renato 🌍,24.8,male,0
1/5/19,5/1/19,6,alex botch doll,24.2,male,0
1/5/19,5/1/19,7,David Muñoz,24.1,male,0
1/5/19,5/1/19,8,Poli Diaz,23.5,male,0
1/5/19,5/1/19,9,Emilio Arias,23.1,male,0
1/5/19,5/1/19,10,Iago Chaos,22.9,male,0
1/6/19,6/1/19,1,Bas van Duijvenbode #Duotone SLS,30.3,male,0
1/6/19,6/1/19,2,Jan zoon || Orbit Pro,26.1,male,0
1/6/19,6/1/19,3,Maarten Haeger,26.0,male,0
1/6/19,6/1/19,4,Erik Blokker,26.0,male,0
1/6/19,6/1/19,5,Philipp Schonger (Naish USA),24.5,male,0
1/6/19,6/1/19,6,Stijn Koster,24.0,male,0
1/6/19,6/1/19,7,Sven van de Kamp,24.0,male,0
1/6/19,6/1/19,8,joris herrewijnen,23.5,male,0
1/6/19,6/1/19,9,Ian de Witte,23.0,male,0
1/6/19,6/1/19,10,CASATI 🌞 Renato 🌍,22.9,male,0
1/7/19,7/1/19,1,CASATI 🌞 Renato 🌍,29.5,male,0
1/7/19,7/1/19,2,Stijn Koster,25.9,male,0
1/7/19,7/1/19,3,Iago Chaos,24.9,male,0
1/7/19,7/1/19,4,Miguel Ho Lee Fu King 🇵🇹,24.8,male,0
1/7/19,7/1/19,5,Patrik Cedergren,24.0,male,0
1/7/19,7/1/19,6,Christian Moreno 🇮🇨,23.3,male,0
1/7/19,7/1/19,7,Ignas KNoTS 🌪,22.4,male,0
1/7/19,7/1/19,8,Ruli Delgado DUOTONE WET TEAM,22.3,male,0
1/7/19,7/1/19,9,Jon McCabe - KiteHI.com,22.2,male,0
1/7/19,7/1/19,10,Philipp Schonger (Naish USA),21.7,male,0
1/8/19,8/1/19,1,Maarten Haeger,31.2,male,0
1/8/19,8/1/19,2,ALEX LIGUTTI,29.5,male,0
1/8/19,8/1/19,3,CASATI Lorenzo,29.4,male,0
1/8/19,8/1/19,4,Eddy Lansink TEN Kiteboarding,29.4,male,0
1/8/19,8/1/19,5,CASATI 🌞 Renato 🌍,25.8,male,0
1/8/19,8/1/19,6,Erik Blokker,25.6,male,0
1/8/19,8/1/19,7,Evan Klijn | FLYSURFER,25.5,male,0
1/8/19,8/1/19,8,Iago Chaos,25.4,male,0
1/8/19,8/1/19,9,CASATI Leo - 14 yr,25.1,male,0
1/8/19,8/1/19,10,Gijs Wassenaar,24.9,male,0
1/9/19,9/1/19,1,Nicolas Bossu (🚀PLKB),29.0,male,0
1/9/19,9/1/19,2,Giamp Alferoni Captainkirk’s GINKITES,27.5,male,0
1/9/19,9/1/19,3,Iztok Mrgole 🇸🇮,25.4,male,0
1/9/19,9/1/19,4,Peter Nieuwenhuizen 🇳🇱 / Core kites,25.1,male,0
1/9/19,9/1/19,5,CASATI 🌞 Renato 🌍,24.7,male,0
1/9/19,9/1/19,6,Valentin Launay // Ozone Kites,24.2,male,0
1/9/19,9/1/19,7,CASATI Lorenzo,24.0,male,0
1/9/19,9/1/19,8,Timm #WOOlfs🐺 OZONE GERMANY 🇩🇪,23.7,male,0
1/9/19,9/1/19,9,Vali Zlataru,23.7,male,0
1/9/19,9/1/19,10,Iago Chaos,23.6,male,0
1/10/19,10/1/19,1,Jan zoon || Orbit Pro,31.0,male,0
1/10/19,10/1/19,2,Yann CHOUARD • DUOTONE,28.6,male,0
1/10/19,10/1/19,3,Daniel Cabrinha Tirolsail,26.1,male,0
1/10/19,10/1/19,4,Stijn Koster,25.7,male,0
1/10/19,10/1/19,5,Marc Jacobs,25.3,male,0
1/10/19,10/1/19,6,Maarten Haeger,25.2,male,0
1/10/19,10/1/19,7,CASATI 🌞 Renato 🌍,24.8,male,0
1/10/19,10/1/19,8,Erik Blokker,23.9,male,0
1/10/19,10/1/19,9,Jan Willem Spaans,23.9,male,0
1/10/19,10/1/19,10,CASATI Lorenzo,23.4,male,0
1/11/19,11/1/19,1,GetHighWithMike COREKITES,33.9,male,1
1/11/19,11/1/19,2,Ross-Dillon Player (Duotone),29.6,male,0
1/11/19,11/1/19,3,Iztok Mrgole 🇸🇮,28.8,male,0
1/11/19,11/1/19,4,CASATI Lorenzo,27.6,male,0
1/11/19,11/1/19,5,Cyril AGRECH 🇫🇷 COREKITE,27.4,male,0
1/11/19,11/1/19,6,Philipp Schonger (Naish USA),26.6,male,0
1/11/19,11/1/19,7,ALEX LIGUTTI,25.8,male,0
1/11/19,11/1/19,8,CASATI 🌞 Renato 🌍,25.7,male,0
1/11/19,11/1/19,9,Erik Blokker,25.2,male,0
1/11/19,11/1/19,10,Daniel Dailyride Kiteshop,24.1,male,0
1/12/19,12/1/19,1,GetHighWithMike COREKITES,34.1,male,1
1/12/19,12/1/19,2,Erik Blokker,29.2,male,0
1/12/19,12/1/19,3,Lasse Walker,28.7,male,0
1/12/19,12/1/19,4,Ross-Dillon Player (Duotone),28.4,male,0
1/12/19,12/1/19,5,Bas van Duijvenbode #Duotone SLS,28.3,male,0
1/12/19,12/1/19,6,Peter Groothuis Ozone Benelux,28.0,male,0
1/12/19,12/1/19,7,Maarten Haeger,27.0,male,0
1/12/19,12/1/19,8,Jan zoon || Orbit Pro,26.9,male,0
1/12/19,12/1/19,9,Noah @noah_kiteboarding,26.8,male,0
1/12/19,12/1/19,10,Evan Klijn | FLYSURFER,26.6,male,0
1/1/20,1/1/20,1,Maarten Haeger,34.8,male,1
1/1/20,1/1/20,2,Joshua Emanuel COREkites,34.0,male,0
1/1/20,1/1/20,3,Ryan de Witte,32.7,male,0
1/1/20,1/1/20,4,Ross-Dillon Player (Duotone),31.4,male,0
1/1/20,1/1/20,5,GetHighWithMike COREKITES,30.9,male,0
1/1/20,1/1/20,6,Eddy Lansink TEN Kiteboarding,30.3,male,0
1/1/20,1/1/20,7,Noah @noah_kiteboarding,29.5,male,0
1/1/20,1/1/20,8,Jan zoon || Orbit Pro,28.9,male,0
1/1/20,1/1/20,9,Ben van der Burg || Core kites,27.5,male,0
1/1/20,1/1/20,10,Jason vd Spuy AIRUSH,27.4,male,0
1/2/20,2/1/20,1,Steven Akkersdijk I COREkites,32.3,male,0
1/2/20,2/1/20,2,Victor van der Donk / FLYSURFER,31.1,male,0
1/2/20,2/1/20,3,Jan zoon || Orbit Pro,30.0,male,0
1/2/20,2/1/20,4,Daniel Cabrinha Tirolsail,29.6,male,0
1/2/20,2/1/20,5,Christian Hugosson Boardclub,29.1,male,0
1/2/20,2/1/20,6,DanielAndrews OzoneKitesUSA,28.9,male,0
1/2/20,2/1/20,7,Noah @noah_kiteboarding,28.9,male,0
1/2/20,2/1/20,8,Erik Blokker,28.8,male,0
1/2/20,2/1/20,9,Nick Jacobsen,28.0,male,0
1/2/20,2/1/20,10,John Summers,27.9,male,0
1/3/20,3/1/20,1,CASATI Lorenzo,27.7,male,0
1/3/20,3/1/20,2,Brett Mason (Duotone 🇿🇦),26.6,male,0
1/3/20,3/1/20,3,dor zarka,26.4,male,0
1/3/20,3/1/20,4,Erik Blokker,26.4,male,0
1/3/20,3/1/20,5,John Olausson 🇸🇪 ☠️,26.4,male,0
1/3/20,3/1/20,6,Noah @noah_kiteboarding,25.8,male,0
1/3/20,3/1/20,7,Jamie Overbeek🇳🇱,24.6,male,0
1/3/20,3/1/20,8,CASATI 🌞 Renato 🌍,24.5,male,0
1/3/20,3/1/20,9,ALEX LIGUTTI,24.3,male,0
1/3/20,3/1/20,10,theophile van beek,24.2,male,0
1/4/20,4/1/20,1,Alan Naishkites Estonia,25.9,male,0
1/4/20,4/1/20,2,John Olausson 🇸🇪 ☠️,25.6,male,0
1/4/20,4/1/20,3,Matthew Butnaru,25.5,male,0
1/4/20,4/1/20,4,Nick Jacobsen,23.3,male,0
1/4/20,4/1/20,5,Oleksii Karpenko🇺🇦CRAZYFLY,22.7,male,0
1/4/20,4/1/20,6,Raigo 🇪🇪 Core Kites 🇦🇺,21.4,male,0
1/4/20,4/1/20,7,Leif Given CaptainKirks.com GINKITES,21.4,male,0
1/4/20,4/1/20,8,Timm #WOOlfs🐺 OZONE GERMANY 🇩🇪,21.4,male,0
1/4/20,4/1/20,9,Noah @noah_kiteboarding,20.8,male,0
1/4/20,4/1/20,10,Anders Volsgaard Larsen - OneOpenSky.dk,20.8,male,0
1/5/20,5/1/20,1,Jan zoon || Orbit Pro,26.3,male,0
1/5/20,5/1/20,2,Victor van der Donk / FLYSURFER,24.7,male,0
1/5/20,5/1/20,3,Philipp Schonger (Naish USA),24.1,male,0
1/5/20,5/1/20,4,ALEX LIGUTTI,23.6,male,0
1/5/20,5/1/20,5,CASATI 🌞 Renato 🌍,23.6,male,0
1/5/20,5/1/20,6,Oleksii Karpenko🇺🇦CRAZYFLY,23.5,male,0
1/5/20,5/1/20,7,Marc Jacobs,22.6,male,0
1/5/20,5/1/20,8,Patrik Cedergren,22.6,male,0
1/5/20,5/1/20,9,Leif Given CaptainKirks.com GINKITES,22.6,male,0
1/5/20,5/1/20,10,Daryn Du Preez Naish Kiteboarding (SA),22.5,male,0
1/6/20,6/1/20,1,Philipp Schonger (Naish USA),28.9,male,0
1/6/20,6/1/20,2,Ben van der Burg || Core kites,27.7,male,0
1/6/20,6/1/20,3,Victor van der Donk / FLYSURFER,26.7,male,0
1/6/20,6/1/20,4,Jamie Overbeek🇳🇱,26.2,male,0
1/6/20,6/1/20,5,Jan zoon || Orbit Pro,26.1,male,0
1/6/20,6/1/20,6,Evan Klijn | FLYSURFER,24.6,male,0
1/6/20,6/1/20,7,Michiel Schipper || Spacexkitesurfing,23.8,male,0
1/6/20,6/1/20,8,Iago Chaos,23.6,male,0
1/6/20,6/1/20,9,Julien Glissattitude / Duotone,23.6,male,0
1/6/20,6/1/20,10,Peter Groothuis Ozone Benelux,23.4,male,0
1/7/20,7/1/20,1,Philipp Schonger (Naish USA),28.7,male,0
1/7/20,7/1/20,2,Marc Jacobs,28.3,male,0
1/7/20,7/1/20,3,Iago Chaos,26.3,male,0
1/7/20,7/1/20,4,Jan zoon || Orbit Pro,25.9,male,0
1/7/20,7/1/20,5,CASATI Leo - 14 yr,25.4,male,0
1/7/20,7/1/20,6,Erik Iida @EleveightNoWorkTeam,24.8,male,0
1/7/20,7/1/20,7,Evan Klijn | FLYSURFER,24.5,male,0
1/7/20,7/1/20,8,CASATI 🌞 Renato 🌍,24.3,male,0
1/7/20,7/1/20,9,Jason Montreal 🇳🇿,24.1,male,0
1/7/20,7/1/20,10,madis_and_kite @EleveightNoWorkTeam,23.6,male,0
1/8/20,8/1/20,1,Joshua Emanuel COREkites,33.1,male,0
1/8/20,8/1/20,2,Ryan de Witte,30.1,male,0
1/8/20,8/1/20,3,Ruli Delgado DUOTONE WET TEAM,29.3,male,0
1/8/20,8/1/20,4,Stijn Koster,28.9,male,0
1/8/20,8/1/20,5,Iago Chaos,28.1,male,0
1/8/20,8/1/20,6,Jan zoon || Orbit Pro,27.6,male,0
1/8/20,8/1/20,7,Jamie Overbeek🇳🇱,26.5,male,0
1/8/20,8/1/20,8,CASATI 🌞 Renato 🌍,25.2,male,0
1/8/20,8/1/20,9,Antonio #Team Core Canarias #Teamcanarykite🇪🇸,23.6,male,0
1/8/20,8/1/20,10,Mats Staben,23.4,male,0
1/9/20,9/1/20,1,David Muñoz,26.5,male,0
1/9/20,9/1/20,2,ALEX LIGUTTI,24.4,male,0
1/9/20,9/1/20,3,Iztok Mrgole 🇸🇮,24.3,male,0
1/9/20,9/1/20,4,Brett Mason (Duotone 🇿🇦),24.0,male,0
1/9/20,9/1/20,5,Paul Büns - TEAM Pauls Kiteschule -,24.0,male,0
1/9/20,9/1/20,6,Edwin Mabelis #Cadzandsports,23.8,male,0
1/9/20,9/1/20,7,CASATI 🌞 Renato 🌍,23.8,male,0
1/9/20,9/1/20,8,Shano 🇦🇺,23.8,male,0
1/9/20,9/1/20,9,Patrik Cedergren,23.8,male,0
1/9/20,9/1/20,10,Ernestas FLYSURFER,23.5,male,0
1/10/20,10/1/20,1,Jamie Overbeek🇳🇱,31.4,male,0
1/10/20,10/1/20,2,Bastian den Bezemer,28.4,male,0
1/10/20,10/1/20,3,Julian Westerveld | Duotone / Kitemana,28.0,male,0
1/10/20,10/1/20,4,Edwin Mabelis #Cadzandsports,27.7,male,0
1/10/20,10/1/20,5,ALEX LIGUTTI,27.6,male,0
1/10/20,10/1/20,6,Philipp Schonger (Naish USA),27.2,male,0
1/10/20,10/1/20,7,Cyril AGRECH 🇫🇷 COREKITE,26.7,male,0
1/10/20,10/1/20,8,Ross-Dillon Player (Duotone),26.1,male,0
1/10/20,10/1/20,9,Sergei Borisov,25.9,male,0
1/10/20,10/1/20,10,Jason vd Spuy AIRUSH,25.8,male,0
1/11/20,11/1/20,1,Jamie Overbeek🇳🇱,29.1,male,0
1/11/20,11/1/20,2,Evan Klijn | FLYSURFER,28.0,male,0
1/11/20,11/1/20,3,Leif Given CaptainKirks.com GINKITES,27.8,male,0
1/11/20,11/1/20,4,Marcus Frick #KITEKALLE,27.1,male,0
1/11/20,11/1/20,5,Jan zoon || Orbit Pro,27.0,male,0
1/11/20,11/1/20,6,Julian Westerveld | Duotone / Kitemana,26.9,male,0
1/11/20,11/1/20,7,terry bennions 🚀🚀🚀,26.6,male,0
1/11/20,11/1/20,8,Brett Mason (Duotone 🇿🇦),25.2,male,0
1/11/20,11/1/20,9,Philipp Schonger (Naish USA),24.8,male,0
1/11/20,11/1/20,10,Jan Willem Dekker 🪁 PLKB,24.7,male,0
1/12/20,12/1/20,1,Jason vd Spuy AIRUSH,32.8,male,0
1/12/20,12/1/20,2,Edwin Mabelis #Cadzandsports,30.3,male,0
1/12/20,12/1/20,3,DanielAndrews OzoneKitesUSA,29.0,male,0
1/12/20,12/1/20,4,Petko Kitesurf Bulgaria,28.2,male,0
1/12/20,12/1/20,5,ALEX LIGUTTI,27.9,male,0
1/12/20,12/1/20,6,Brett Mason (Duotone 🇿🇦),26.8,male,0
1/12/20,12/1/20,7,Erik Volpe,26.6,male,0
1/12/20,12/1/20,8,Linus Erdmann,26.4,male,0
1/12/20,12/1/20,9,andrea principi,26.4,male,0
1/12/20,12/1/20,10,Ben van der Burg || Core kites,26.2,male,0
1/1/21,1/1/21,1,Stijn Koster,33.3,male,0
1/1/21,1/1/21,2,Petko Kitesurf Bulgaria,32.1,male,0
1/1/21,1/1/21,3,DanielAndrews OzoneKitesUSA,28.7,male,0
1/1/21,1/1/21,4,Cyril AGRECH 🇫🇷 COREKITE,27.1,male,0
1/1/21,1/1/21,5,Maarten Haeger,27.1,male,0
1/1/21,1/1/21,6,Dan Ironman Bouchard 🌎-MACkite,26.9,male,0
1/1/21,1/1/21,7,Edwin Mabelis #Cadzandsports,26.7,male,0
1/1/21,1/1/21,8,Phu Lai,26.2,male,0
1/1/21,1/1/21,9,Brett Mason (Duotone 🇿🇦),26.1,male,0
1/1/21,1/1/21,10,Renier Botha,25.4,male,0
1/2/21,2/1/21,1,Ryan de Witte,28.0,male,0
1/2/21,2/1/21,2,Arthur Guillebert ELEVEIGHT,27.9,male,0
1/2/21,2/1/21,3,Victor looijestijn | Harlem Kitesurfing,26.3,male,0
1/2/21,2/1/21,4,Anhtuan airlines,25.6,male,0
1/2/21,2/1/21,5,Edwin Mabelis #Cadzandsports,25.6,male,0
1/2/21,2/1/21,6,Leif Given CaptainKirks.com GINKITES,25.1,male,0
1/2/21,2/1/21,7,Mattia Maini,25.0,male,0
1/2/21,2/1/21,8,DanielAndrews OzoneKitesUSA,24.8,male,0
1/2/21,2/1/21,9,CASATI 🌞 Renato 🌍,24.6,male,0
1/2/21,2/1/21,10,Philipp Schonger (Naish USA),23.8,male,0
1/3/21,3/1/21,1,Jamie Overbeek🇳🇱,31.6,male,0
1/3/21,3/1/21,2,Evan Klijn | FLYSURFER,30.9,male,0
1/3/21,3/1/21,3,Michal Jagniatkowski,30.7,male,0
1/3/21,3/1/21,4,Sean Overbeek | Vantage,30.1,male,0
1/3/21,3/1/21,5,Noah @noah_kiteboarding,29.4,male,0
1/3/21,3/1/21,6,Stijn Koster,28.8,male,0
1/3/21,3/1/21,7,Ryan de Witte,28.5,male,0
1/3/21,3/1/21,8,Maarten Haeger,28.1,male,0
1/3/21,3/1/21,9,Edwin Mabelis #Cadzandsports,27.4,male,0
1/3/21,3/1/21,10,Erik Blokker,27.4,male,0
1/4/21,4/1/21,1,Jason vd Spuy AIRUSH,30.2,male,0
1/4/21,4/1/21,2,Marc Jacobs,28.7,male,0
1/4/21,4/1/21,3,Rasmus Frejlev DUOTONE,28.1,male,0
1/4/21,4/1/21,4,Arthur Guillebert ELEVEIGHT,27.0,male,0
1/4/21,4/1/21,5,Evan Klijn | FLYSURFER,26.7,male,0
